SNOMED-CT,112001000119100,positive screening for PHQ-9,Veteran MDD
SNOMED-CT,112011000119102,negative screening for PHQ9,Veteran MDD
SNOMED-CT,1121000119107,Chronic neck pain (finding),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,11218009,Infection caused by Pseudomonas aeruginosa,Cystic Fibrosis
SNOMED-CT,112790001,Nasal sinus endoscopy (procedure),Sinusitis
SNOMED-CT,112798008,Insertion of endotracheal tube (procedure),admission
SNOMED-CT,113076002,Oral Glucose Tolerance Test,Cystic Fibrosis
SNOMED-CT,113120007,Interstitial brachytherapy (procedure),Surgery_Therapy_Breast
SNOMED-CT,11466000,Cesarean section,Pregnancy
SNOMED-CT,1151000175103,Dietary approaches to stop hypertension diet,Hypertension
SNOMED-CT,117010004,Urine culture,Pregnancy
SNOMED-CT,117015009,Throat culture (procedure),Sore Throat
SNOMED-CT,1171000175109,Increased physical activity,MEND Program
SNOMED-CT,118001005,Streptococcus pneumoniae group B antigen test,Pregnancy
SNOMED-CT,11816003,Diet education (procedure),Dialysis
SNOMED-CT,120991000119102,History of undergoing in utero procedure while a fetus (situation),Spina Bifida
SNOMED-CT,122548005,Biopsy of breast (procedure),Breast_cancer
SNOMED-CT,124171000119105,Chronic intractable migraine without aura,Opioid Addiction
SNOMED-CT,126906006,Neoplasm of prostate,Veteran Prostate Cancer
SNOMED-CT,127013003,Diabetic renal disease (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,127295002,Traumatic brain injury (disorder),Veteran mild TBI
SNOMED-CT,127783003,Spirometry (procedure),COPD
SNOMED-CT,128188000,Cerebral palsy (disorder),Cerebral Palsy
SNOMED-CT,128613002,Seizure disorder,Epilepsy
SNOMED-CT,132281000119108,Acute deep venous thrombosis (disorder),diagnose_blood_clot|end_outcomes
SNOMED-CT,133899007,Postoperative care,Gallstones
SNOMED-CT,133901003,Burn care,Injuries
SNOMED-CT,133918004,Comfort measures,Veteran Lung Cancer|Lung Cancer
SNOMED-CT,134435003,Routine antenatal care,Pregnancy
SNOMED-CT,13569004,Transfusion of plasma (procedure),medications
SNOMED-CT,135892000,Antenatal education,Pregnancy
SNOMED-CT,13995008,Amputation of right arm,Metabolic Syndrome Standards of Care
SNOMED-CT,14152002,Intravenous infusion (procedure),Cystic Fibrosis
SNOMED-CT,14760008,Constipation (finding),Cerebral Palsy
SNOMED-CT,14768001,Peripheral blood smear interpretation,anemia_sub
SNOMED-CT,1501000119109,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,1505002,Hospital admission for isolation (procedure),admission
SNOMED-CT,15081005,Pulmonary rehabilitation (regime/therapy),COPD
SNOMED-CT,1551000119108,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,156073000,Fetus with unknown complication,Pregnancy
SNOMED-CT,1571000087109,Ultrasonography of bilateral breasts (procedure),Breast_cancer
SNOMED-CT,157141000119108,Proteinuria due to type 2 diabetes mellitus (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,15724005,Fracture of vertebral column without spinal cord injury,Injuries
SNOMED-CT,157265008,Dislocation of hip joint (disorder),Cerebral Palsy
SNOMED-CT,15777000,Prediabetes,Metabolic Syndrome Standards of Care
SNOMED-CT,15802004,Dystonia (disorder),Cerebral Palsy
SNOMED-CT,160670007,Diabetic diet,Metabolic Syndrome Standards of Care
SNOMED-CT,160701002,Social migrant (finding),SDoH HRSN
SNOMED-CT,160903007,Full-time employment (finding),SDoH HRSN
SNOMED-CT,160904001,Part-time employment (finding),SDoH HRSN
SNOMED-CT,160968000,Risk activity involvement (finding),substance use screening
SNOMED-CT,16114001,Fracture of ankle,Injuries
SNOMED-CT,161621004,History of upper limb amputation (situation),Metabolic Syndrome Standards of Care
SNOMED-CT,161622006,History of lower limb amputation (situation),Metabolic Syndrome Standards of Care
SNOMED-CT,162573006,Suspected lung cancer (situation),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,162673000,General examination of patient (procedure),EncounterModule
SNOMED-CT,162676008,Brief general examination (procedure),anemia_sub
SNOMED-CT,162864005,Body mass index 30+ - obesity (finding),Metabolic Syndrome Standards of Care
SNOMED-CT,165829005,Gonorrhea infection test,Pregnancy
SNOMED-CT,166001,Behavioral therapy (regime/therapy),Cerebral Palsy
SNOMED-CT,16602611000119108,Awaiting transplantation of lung (situation),Cystic Fibrosis
SNOMED-CT,167271000,Urine protein test,Pregnancy
SNOMED-CT,167995008,Sputum microscopy (procedure),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,169230002,Ultrasound scan for fetal viability,Pregnancy
SNOMED-CT,169553002,Insertion of subcutaneous contraceptive,Implant Contraceptive|Contraceptive Maintenance
SNOMED-CT,169673001,Antenatal RhD antibody screening,Pregnancy
SNOMED-CT,169690007,Rubella screening,Pregnancy
SNOMED-CT,169762003,Postnatal visit,Pregnancy
SNOMED-CT,170836005,Allergic disorder monitoring,Allergy Immunotherapy
SNOMED-CT,170837001,Allergic disorder initial assessment,Allergy Immunotherapy
SNOMED-CT,170838006,Allergic disorder follow-up assessment,Allergy Immunotherapy
SNOMED-CT,171131006,Meningocele (disorder),Spina Bifida
SNOMED-CT,171207006,Depression screening (procedure),Pregnancy|depression screening
SNOMED-CT,171231001,Asthma screening,Asthma
SNOMED-CT,171245007,Urine screening,Urinary Tract Infections
SNOMED-CT,173160006,Diagnostic fiberoptic bronchoscopy (procedure),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,1734006,Fracture of the vertebral column with spinal cord injury,Injuries
SNOMED-CT,173521004,Transposition of submandibular duct (procedure),Cerebral Palsy
SNOMED-CT,177157003,Spontaneous breech delivery,Pregnancy
SNOMED-CT,17881005,Cauterization of choroid plexus (procedure),Spina Bifida
SNOMED-CT,180030006,Amputation of left foot,Metabolic Syndrome Standards of Care
SNOMED-CT,180207008,Intravenous blood transfusion of packed cells (procedure),anemia_sub
SNOMED-CT,180256009,Subcutaneous immunotherapy,Allergy Immunotherapy
SNOMED-CT,180325003,Electrical cardioversion,CardiovascularDiseaseModule
SNOMED-CT,182678001,Hyposensitization to allergens (procedure),Allergy Immunotherapy
SNOMED-CT,182777000,Monitoring of patient (regime/therapy),Cerebral Palsy
SNOMED-CT,182836005,Review of Medication (procedure),Cerebral Palsy
SNOMED-CT,182846007,Dr stopped drug - medical aim achieved,CardiovascularDiseaseModule
SNOMED-CT,18286008,Catheter ablation of tissue of heart,CardiovascularDiseaseModule
SNOMED-CT,182964004,Terminal care,Veteran Lung Cancer|Lung Cancer
SNOMED-CT,183051005,Recommendation to rest,Female Sterilization|Male Sterilization|Injuries
SNOMED-CT,183063000,low salt diet education,Congestive Heart Failure|Dialysis|Veteran Hyperlipidemia
SNOMED-CT,1831000175103,Every 12 hours as needed (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,183301007,physical exercise,Congestive Heart Failure|Rheumatoid Arthritis|Gout|Veteran Hyperlipidemia
SNOMED-CT,183401008,Anti-suicide psychotherapy,Self Harm|Veteran Self Harm|Veteran PTSD
SNOMED-CT,183402001,Potential suicide care (regime/therapy),Veteran PTSD
SNOMED-CT,183450002,Admission to burn unit,Injuries
SNOMED-CT,183452005,Encounter Inpatient,Opioid Addiction|Appendicitis
SNOMED-CT,183460006,Obstetric emergency hospital admission,Pregnancy
SNOMED-CT,183478001,Emergency hospital admission for asthma,Asthma
SNOMED-CT,183495009,Non-urgent orthopedic admission,Total Joint Replacement|Injuries
SNOMED-CT,183646003,Postoperative visit (finding),Cerebral Palsy
SNOMED-CT,183801001,Inpatient stay 3 days,Veteran PTSD
SNOMED-CT,183856001,Referral to hypertension clinic,Hypertension
SNOMED-CT,185086009,Chronic obstructive bronchitis (disorder),COPD
SNOMED-CT,185317003,Telephone encounter (procedure),Veteran Self Harm|Veteran PTSD
SNOMED-CT,185345009,Encounter for symptom,Veteran Prostate Cancer|infection|Ear Infections|Veteran mild TBI |Colorectal Cancer|Veteran Hyperlipidemia|Sinusitis|Sore Throat|Asthma|Breast_cancer|Urinary Tract Infections|Allergic Rhinitis|Veteran PTSD|Bronchitis|Veteran MDD
SNOMED-CT,1853470,Encounter for problem (procedure),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,185347001,Encounter for problem,Veteran Prostate Cancer|chemotherapy_breast|Lung Cancer|Gout|Veteran Self Harm|Colorectal Cancer|Fibromyalgia|Allergies and Treatment|Food Allergies|Dermatitis|MEND Weekly Sessions|Prescribing Opioids for Chronic Pain and Treatment of OUD|Self Harm|Opioid Addiction|Surgery_Therapy_Breast|Veteran MDD|Injuries|Lupus|Congestive Heart Failure|anemia_sub|Rheumatoid Arthritis|hormonetherapy_breast|Hypothyroidism|Metabolic Syndrome Standards of Care|Attention Deficit Disorder|Breast_cancer|Veteran Lung Cancer|Sepsis|Veteran PTSD|Dialysis|Osteoarthritis
SNOMED-CT,185349003,Encounter for 'check-up',Total Joint Replacement|Cystic Fibrosis|Colorectal Cancer|Gallstones|EncounterModule|Injuries
SNOMED-CT,185389009,Follow-up visit (procedure),Breast_cancer|Total Joint Replacement
SNOMED-CT,18946005,Epidural anesthesia,Pregnancy
SNOMED-CT,190905008,Cystic Fibrosis,Cystic Fibrosis
SNOMED-CT,19169002,Miscarriage in first trimester,Pregnancy
SNOMED-CT,192127007,Child attention deficit disorder,Attention Deficit Disorder
SNOMED-CT,195662009,Acute viral pharyngitis (disorder),Sore Throat
SNOMED-CT,195967001,Asthma,Asthma
SNOMED-CT,196416002,Impacted molars,Opioid Addiction
SNOMED-CT,197927001,Recurrent urinary tract infection,Urinary Tract Infections
SNOMED-CT,198992004,Antepartum eclampsia,Pregnancy
SNOMED-CT,200936003,Lupus erythematosus,Lupus
SNOMED-CT,201834006,Localized  primary osteoarthritis of the hand,Osteoarthritis
SNOMED-CT,203082005,Fibromyalgia (disorder),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,206523001,Meconium Ileus,Cystic Fibrosis
SNOMED-CT,210098006,Domiciliary or rest home patient evaluation and management,Homelessness
SNOMED-CT,221360009,Spasticity (finding),Cerebral Palsy
SNOMED-CT,22253000,Pain (finding),Cerebral Palsy
SNOMED-CT,22298006,Myocardial Infarction,CardiovascularDiseaseModule
SNOMED-CT,223472008,Discussion about hygiene,Urinary Tract Infections
SNOMED-CT,223484005,Discussion about treatment (procedure),Breast_cancer
SNOMED-CT,224295006,Only received primary school education (finding),SDoH HRSN
SNOMED-CT,224299000,Received higher education (finding),SDoH HRSN
SNOMED-CT,224355006,Served in armed forces (finding),SDoH HRSN
SNOMED-CT,225130001,Application of moisturizer to skin,Dermatitis
SNOMED-CT,225158009,Auscultation of the fetal heart,Pregnancy
SNOMED-CT,22523008,Vasectomy,Male Sterilization
SNOMED-CT,225302006,Insulin Therapy,Cystic Fibrosis
SNOMED-CT,225317005,Restriction of movement,Gallstones
SNOMED-CT,225323000,Smoking cessation education,Hypertension|Congestive Heart Failure
SNOMED-CT,225337009,Suicide Risk Assessment,Veteran PTSD|Veteran MDD
SNOMED-CT,225358003,Wound care,Gallstones|Injuries
SNOMED-CT,225444004,At risk for suicide (finding),Veteran PTSD
SNOMED-CT,225756002,Every four hours (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,225757006,Every four to six hours (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,226029000,Exercise Therapy,Cystic Fibrosis
SNOMED-CT,226060000,Stress management,Fibromyalgia
SNOMED-CT,226138001,Alcohol-free diet,Injuries
SNOMED-CT,226234005,Healthy diet,Lupus|Rheumatoid Arthritis|Gout|Colorectal Cancer
SNOMED-CT,228557008,Cognitive and behavioral therapy,Prescribing Opioids for Chronic Pain and Treatment of OUD|Attention Deficit Disorder
SNOMED-CT,229064008,Movement therapy (regime/therapy),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,229065009,Exercise therapy,Metabolic Syndrome Standards of Care|COPD
SNOMED-CT,229069003,Posture training (procedure),Cerebral Palsy
SNOMED-CT,229070002,Stretching exercises,Total Joint Replacement|Injuries
SNOMED-CT,229095001,Exercise class,MEND Weekly Sessions
SNOMED-CT,229152003,Lower limb exercises (regime/therapy),Dialysis
SNOMED-CT,229298005,Breathing control,Asthma
SNOMED-CT,229578001,Ice bath treatment,Veteran Prostate Cancer
SNOMED-CT,229580007,Ice therapy,Rheumatoid Arthritis|Gout
SNOMED-CT,229586001,Rest  ice  compression and elevation treatment programme,Injuries
SNOMED-CT,230265002,Familial Alzheimer's disease of early onset (disorder),Dementia
SNOMED-CT,230690007,Stroke,CardiovascularDiseaseModule
SNOMED-CT,230745008,Hydrocephalus (disorder),Spina Bifida
SNOMED-CT,231181000000100,Delivery of rehabilitation for spinal cord injury,Injuries
SNOMED-CT,232347008,Dander (animal) allergy,Outgrow Environmental Allergies
SNOMED-CT,232350006,House dust mite allergy,Outgrow Environmental Allergies
SNOMED-CT,232353008,Perennial allergic rhinitis with seasonal variation,Allergic Rhinitis
SNOMED-CT,232657004,Lung Transplant,Cystic Fibrosis
SNOMED-CT,232717009,Coronary artery bypass grafting,CardiovascularDiseaseModule
SNOMED-CT,232967006,Implantation of left ventricular assist device (procedure),chf_lvad
SNOMED-CT,233604007,Pneumonia (disorder),end_outcomes|outcomes|Cerebral Palsy|Dementia
SNOMED-CT,233678006,Childhood asthma,Asthma
SNOMED-CT,23426006,Measurement of respiratory function (procedure),Cystic Fibrosis|Bronchitis
SNOMED-CT,234262008,Excision of axillary lymph node (procedure),Surgery_Therapy_Breast
SNOMED-CT,234466008,Acquired coagulation disorder (disorder),end_outcomes|outcomes
SNOMED-CT,234817001,Insertion of oral appliance for the handicapped (procedure),Cerebral Palsy
SNOMED-CT,235595009,Gastroesophageal reflux disease (disorder),Cerebral Palsy
SNOMED-CT,235919008,Cholelithiasis,Gallstones
SNOMED-CT,236077008,Protracted diarrhea,Colorectal Cancer
SNOMED-CT,236931002,Methotrexate injection into tubal pregnancy,Pregnancy
SNOMED-CT,236974004,Instrumental delivery,Pregnancy
SNOMED-CT,237001001,Augmentation of labor,Pregnancy
SNOMED-CT,237602007,Metabolic syndrome X (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,239720000,Tear of meniscus of knee,Injuries
SNOMED-CT,239872002,Osteoarthritis of hip,Osteoarthritis
SNOMED-CT,239873007,Osteoarthritis of knee,Osteoarthritis
SNOMED-CT,24079001,Atopic dermatitis,Dermatitis
SNOMED-CT,241055006,Mammogram - symptomatic (procedure),Breast_cancer
SNOMED-CT,241149003,Videofluoroscopy swallow (procedure),Cerebral Palsy
SNOMED-CT,241615005,Magnetic resonance imaging of breast (procedure),Breast_cancer
SNOMED-CT,241645008,Magnetic resonance imaging of spine (procedure),Spina Bifida
SNOMED-CT,24165007,Alcoholism counseling,Veteran Substance Abuse Treatment
SNOMED-CT,241929008,Acute allergic reaction,Severe Allergic Reaction
SNOMED-CT,243063003,Postoperative procedure education (procedure),chf_transplant
SNOMED-CT,243072006,Cancer education,Veteran Lung Cancer|Lung Cancer|Colorectal Cancer
SNOMED-CT,243077000,Recommendation to limit sexual activity,Female Sterilization|Male Sterilization
SNOMED-CT,243174005,Weaning from mechanically assisted ventilation (procedure),Sepsis
SNOMED-CT,24623002,Screening mammography (procedure),Breast_cancer
SNOMED-CT,246677007,Passive conjunctival congestion (finding),symptoms|end_symptoms
SNOMED-CT,248595008,Sputum finding (finding),symptoms|end_symptoms
SNOMED-CT,249497008,Vomiting symptom (finding),symptoms|end_symptoms
SNOMED-CT,25064002,Headache (finding),symptoms|end_symptoms
SNOMED-CT,252160004,Standard pregnancy test,Pregnancy
SNOMED-CT,252895004,Urodynamic studies (procedure,Spina Bifida
SNOMED-CT,254632001,Small cell carcinoma of lung (disorder),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,254637007,Non-small cell lung cancer (disorder),Veteran Lung Cancer|Lung Cancer
SNOMED-CT,254837009,Malignant neoplasm of breast (disorder),Breast_cancer
SNOMED-CT,256277009,Grass pollen (substance),Environmental Allergy Incidence
SNOMED-CT,256355007,Soya bean (substance),Allergy Incidence
SNOMED-CT,260147004,House dust mite (organism),Environmental Allergy Incidence
SNOMED-CT,261352009,Face mask (physical object),infection
SNOMED-CT,261754007,Continuous infusion (qualifier value),medications
SNOMED-CT,262574004,Bullet wound,Injuries
SNOMED-CT,263102004,Fracture subluxation of wrist,Injuries
SNOMED-CT,264287008,Animal dander (substance),Environmental Allergy Incidence
SNOMED-CT,265764009,Renal dialysis (procedure),Dialysis
SNOMED-CT,266694003,Heat therapy,Osteoarthritis|Injuries
SNOMED-CT,266707007,Drug addiction therapy,Opioid Addiction
SNOMED-CT,266934004,Transport problems (finding),SDoH HRSN
SNOMED-CT,266948004,Has a criminal record (finding),SDoH HRSN
SNOMED-CT,267036007,Dyspnea (finding),symptoms|end_symptoms
SNOMED-CT,267060006,Diarrhea symptom (finding),symptoms|end_symptoms
SNOMED-CT,267064002,Retention of urine (disorder),Cerebral Palsy
SNOMED-CT,267102003,Sore throat symptom (finding),symptoms|end_symptoms
SNOMED-CT,267253006,Fetus with chromosomal abnormality,Pregnancy
SNOMED-CT,26763009,Controlled ventilation procedure and therapy  initiation and management (procedure),admission
SNOMED-CT,268556000,Urine screening for glucose,Pregnancy
SNOMED-CT,26929004,Alzheimer's disease (disorder),Dementia
SNOMED-CT,269828009,Syphilis infection test,Pregnancy
SNOMED-CT,269911007,Sputum examination (procedure),Bronchitis
SNOMED-CT,270427003,Patient-initiated encounter,Pregnancy
SNOMED-CT,271280005,Removal of endotracheal tube (procedure),admission
SNOMED-CT,271442007,Fetal anatomy study,Pregnancy
SNOMED-CT,271737000,Anemia (disorder),anemia_sub
SNOMED-CT,271825005,Respiratory distress (finding),end_outcomes|outcomes
SNOMED-CT,274031008,Rectal polypectomy,Colorectal Cancer
SNOMED-CT,274474001,Bone immobilization,Injuries
SNOMED-CT,274804006,Evaluation of uterine fundal height,Pregnancy
SNOMED-CT,275272006,Brain damage - traumatic,Injuries
SNOMED-CT,275833003,Alpha-fetoprotein test,Pregnancy
SNOMED-CT,276239002,Therapy (regime/therapy),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,278860009,Chronic low back pain (finding),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,27942005,Shock (disorder),Congestive Heart Failure
SNOMED-CT,28163009,Skin test for tuberculosis,Pregnancy
SNOMED-CT,281790008,Intravenous antibiotic therapy,Cystic Fibrosis
SNOMED-CT,283371005,Laceration of forearm,Injuries
SNOMED-CT,283385000,Laceration of thigh,Injuries
SNOMED-CT,284549007,Laceration of hand,Injuries
SNOMED-CT,284551006,Laceration of foot,Injuries
SNOMED-CT,287182007,Attempted suicide - suffocation,Self Harm|Veteran Self Harm
SNOMED-CT,287185009,Attempted suicide - cut/stab,Self Harm|Veteran Self Harm
SNOMED-CT,287191006,Suicide - suffocation,Self Harm|Veteran Self Harm
SNOMED-CT,287193009,Suicide - firearms,Self Harm|Veteran Self Harm
SNOMED-CT,287664005,Bilateral tubal ligation,Female Sterilization
SNOMED-CT,288086009,Suture open wound,Injuries
SNOMED-CT,288328004,Bee venom (substance),Environmental Allergy Incidence
SNOMED-CT,288959006,Unable to swallow saliva (finding),Cerebral Palsy
SNOMED-CT,290045001,Kitchen practice,MEND Weekly Sessions
SNOMED-CT,29240004,Autopsy examination,Self Harm|Veteran Self Harm
SNOMED-CT,29303009,Electrocardiographic procedure,Congestive Heart Failure|Gallstones
SNOMED-CT,298382003,Scoliosis deformity of spine (disorder),Spina Bifida
SNOMED-CT,300916003,Latex allergy,Outgrow Food Allergies|Spina Bifida
SNOMED-CT,301011002,Escherichia coli urinary tract infection,Urinary Tract Infections
SNOMED-CT,301807007,Removal of subcutaneous contraceptive,Contraceptive Maintenance
SNOMED-CT,302297009,Congenital deformity of foot (disorder),Spina Bifida
SNOMED-CT,302351005,Ligation of salivary duct (procedure),Cerebral Palsy
SNOMED-CT,302497006,Hemodialysis (procedure),admission
SNOMED-CT,302870006,Hypertriglyceridemia (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,303653007,Computed tomography of head (procedure),Spina Bifida
SNOMED-CT,304510005,Recommendation to avoid exercise,Bronchitis
SNOMED-CT,304822001,Psychodynamic Interpersonal Therapy,Veteran MDD
SNOMED-CT,305336008,Admission to hospice (procedure),Congestive Heart Failure
SNOMED-CT,305340004,Admission to long stay hospital,Injuries
SNOMED-CT,305351004,Admission to intensive care unit (procedure),Congestive Heart Failure|Sepsis|admission
SNOMED-CT,305408004,Admission to surgical department,Pregnancy|Female Sterilization
SNOMED-CT,305411003,Admission to thoracic surgery department,COPD
SNOMED-CT,305425002,Admission to neurosurgical department,Injuries
SNOMED-CT,305428000,Admission to orthopedic department,Injuries
SNOMED-CT,305433001,Admission to trauma surgery department,Injuries
SNOMED-CT,307468000,Every six hours (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,307731004,Injury of tendon of the rotator cuff of shoulder,Injuries
SNOMED-CT,308113006,Self Monitoring of Blood Glucose,Cystic Fibrosis
SNOMED-CT,30832001,Rupture of patellar tendon,Injuries
SNOMED-CT,308335008,Patient encounter procedure,Prescribing Opioids for Chronic Pain and Treatment of OUD|Intrauterine Device|Male Sterilization|Spina Bifida|Contraceptive Maintenance
SNOMED-CT,308540004,Inpatient stay (finding),Congestive Heart Failure
SNOMED-CT,308646001,Death Certification,DeathModule
SNOMED-CT,310061009,Gynecology service (qualifier value),Breast_cancer
SNOMED-CT,310861008,Chlamydia antigen test,Pregnancy
SNOMED-CT,310965,Ibuprofen 200 MG Oral Tablet,Congestive Heart Failure
SNOMED-CT,311707005,Oromotor Exercises,Cerebral Palsy
SNOMED-CT,311791003,Information gathering (procedure),Homelessness
SNOMED-CT,311834001,Fiberoptic Endoscopic Evaluation of Swallowing,Cerebral Palsy
SNOMED-CT,31208007,Medical induction of labor,Pregnancy
SNOMED-CT,312404004,Antenatal blood tests,Pregnancy
SNOMED-CT,312421008,Radionuclide Imaging,Cerebral Palsy
SNOMED-CT,312681000,Bone density scan (procedure),Breast_cancer|Osteoporosis|Injuries
SNOMED-CT,313071005,Counseling for substance abuse (procedure),Veteran Substance Abuse Treatment
SNOMED-CT,313191000,Injection of adrenaline,Severe Allergic Reaction
SNOMED-CT,314994000,Metastasis from malignant tumor of prostate (disorder),Veteran Prostate Cancer
SNOMED-CT,315043002,Long term social support,Dementia
SNOMED-CT,316744009,Office Visit,Dementia
SNOMED-CT,31676001,Human immunodeficiency virus antigen test,Pregnancy
SNOMED-CT,32413006,Transplantation of heart (procedure),chf_transplant
SNOMED-CT,32485007,Hospital admission,Spina Bifida|Fibromyalgia|Dementia
SNOMED-CT,32911000,Homeless (finding),SDoH HRSN
SNOMED-CT,33195004,Teleradiotherapy procedure (procedure),Surgery_Therapy_Breast
SNOMED-CT,33737001,Fracture of rib,Injuries
SNOMED-CT,35025007,Manual pelvic examination (procedure),Breast_cancer
SNOMED-CT,359817006,Closed fracture of hip,Injuries
SNOMED-CT,35999006,Blighted ovum,Pregnancy
SNOMED-CT,361055000,Misuses drugs (finding),substance use screening
SNOMED-CT,361235007,Isolation of infected patient (procedure),infection
SNOMED-CT,36321500,Musculoskeletal system physical examination (procedure),Spina Bifida
SNOMED-CT,363406005,Malignant tumor of colon,Colorectal Cancer
SNOMED-CT,36576007,Infusion (procedure),treat_blood_clot
SNOMED-CT,367336001,Chemotherapy (procedure),Breast_cancer|chemotherapy_breast
SNOMED-CT,367498001,Seasonal allergic rhinitis,Allergic Rhinitis
SNOMED-CT,368581000119106,Neuropathy due to type 2 diabetes mellitus (disorder),Metabolic Syndrome Standards of Care
SNOMED-CT,36923009,Major depression  single episode,Veteran MDD
SNOMED-CT,36955009,Loss of taste (finding),symptoms|end_symptoms
SNOMED-CT,36971009,Sinusitis (disorder),Sinusitis
SNOMED-CT,370143000,Major depression disorder,Veteran MDD
SNOMED-CT,370247008,Facial laceration,Injuries
SNOMED-CT,370995009,Health risks education (procedure),substance use screening
SNOMED-CT,371605008,Deep breathing and coughing exercises,Bronchitis
SNOMED-CT,3718001,Cow's milk (substance),Allergy Incidence
SNOMED-CT,371883000,Outpatient procedure,Allergy Immunotherapy|Cerebral Palsy
SNOMED-CT,371908008,Oxygen administration by mask (procedure),Congestive Heart Failure|admission
SNOMED-CT,373587001,Chiari malformation type II (disorder),Spina Bifida
SNOMED-CT,37849005,Congenital uterine anomaly,Pregnancy
SNOMED-CT,38102005,Open Removal of Gall Bladder,Gallstones
SNOMED-CT,384692006,Intracavitary brachytherapy (procedure),Surgery_Therapy_Breast
SNOMED-CT,384700001,Injection of tetanus antitoxin,Injuries
SNOMED-CT,384758001,Self-care interventions (procedure),Allergies and Treatment|Food Allergies
SNOMED-CT,385186005,Enema,Cystic Fibrosis
SNOMED-CT,385486001,Postoperative complication,Gallstones
SNOMED-CT,385691007,Fracture care,Injuries
SNOMED-CT,385715006,Cardiac care (regime/therapy),Congestive Heart Failure
SNOMED-CT,385724002,Coping Support Management,Veteran PTSD|Veteran MDD
SNOMED-CT,385798007,Radiation therapy care (regime/therapy),Surgery_Therapy_Breast
SNOMED-CT,385892002,Mental health screening (procedure),Veteran PTSD
SNOMED-CT,385949008,Dressing change management,Injuries
SNOMED-CT,386257007,Demential management,Dementia
SNOMED-CT,386294003,Joint mobility exercises,Fibromyalgia|Osteoarthritis
SNOMED-CT,386373004,Nutrition Plan,Cystic Fibrosis
SNOMED-CT,386394001,Pregnancy termination care,Pregnancy
SNOMED-CT,386463000,Prescribed activity/exercise education,Hypertension
SNOMED-CT,386490009,Urinary retention care (regime/therapy),Cerebral Palsy
SNOMED-CT,386516004,Anticipatory guidance (procedure),substance use screening
SNOMED-CT,386522008,Overactivity/inattention behavior management,Attention Deficit Disorder
SNOMED-CT,386619000,Low sodium diet (finding),Congestive Heart Failure
SNOMED-CT,386661006,Fever (finding),symptoms|end_symptoms
SNOMED-CT,387607004,Construction of diverting colostomy,Colorectal Cancer
SNOMED-CT,387685009,Surgical manipulation of shoulder joint,Injuries
SNOMED-CT,387713003,Surgical procedure (procedure),chf_transplant|chf_lvad
SNOMED-CT,38822007,Cystitis,Urinary Tract Infections
SNOMED-CT,389082000,Constipation Care (regime/therapy),Cerebral Palsy
SNOMED-CT,389087006,Hypoxemia (disorder),outcomes
SNOMED-CT,390906007,Follow-up encounter (procedure),Hypertension|Prescribing Opioids for Chronic Pain and Treatment of OUD|Epilepsy|Veteran Hyperlipidemia|Cerebral Palsy|Veteran MDD
SNOMED-CT,392020005,PICC care,Cystic Fibrosis
SNOMED-CT,392021009,Lumpectomy of breast (procedure),Surgery_Therapy_Breast
SNOMED-CT,394701000,Asthma follow-up,Asthma
SNOMED-CT,395082007,Cancer care plan,Colorectal Cancer
SNOMED-CT,395123002,Urine screening test for diabetes,Pregnancy
SNOMED-CT,395142003,Allergy screening test,Allergy Immunotherapy|Allergies and Treatment
SNOMED-CT,396143001,Every seventy two hours as needed (qualifier value),Prescribing Opioids for Chronic Pain and Treatment of OUD
SNOMED-CT,396487001,Sentinel lymph node biopsy (procedure),Surgery_Therapy_Breast
SNOMED-CT,398152000,Poor muscle tone (finding),Cerebral Palsy
SNOMED-CT,398171003,Hearing examination (procedure),Lung Cancer
SNOMED-CT,398254007,Preeclampsia,Pregnancy
SNOMED-CT,39848009,Whiplash injury to neck,Injuries
SNOMED-CT,399014008,Vaccination for diphtheria  pertussis  and tetanus,Pregnancy
